test_1_score,test_2_score,test_3_score,test_4_score,hours_studied_per_week,attendance_percent,classes_missed,office_hours_attended,Study_attendence_interaction,Passed the class
0.52,0.97,0.78,0.5,0.13,0.76,0.04,0.04,0.0988,1
0.91,0.46,0.55,0.57,0.07,0.69,0.07,0.03,0.0483,0
0.73,0.9,0.67,0.93,0.07,0.85,0.05,0.0,0.059500000000000004,1
0.92,0.8,0.9,0.97,0.17,0.65,0.09,0.07,0.11050000000000001,1
0.89,0.94,0.45,0.82,0.15,0.81,0.06,0.06,0.1215,1
0.55,0.53,0.45,0.53,0.09,0.82,0.05,0.02,0.07379999999999999,0
0.69,0.46,0.77,0.99,0.0,0.73,0.08,0.0,0.0,0
0.6,0.46,0.97,0.89,0.01,0.7,0.1,0.0,0.006999999999999999,0
0.81,0.62,0.86,0.55,0.06,0.62,0.08,0.01,0.0372,0
0.76,0.61,0.41,0.94,0.09,0.76,0.07,0.02,0.0684,0
0.7,0.85,0.8,0.52,0.12,0.81,0.05,0.03,0.09720000000000001,1
0.93,0.52,0.79,0.64,0.02,0.65,0.06,0.0,0.013000000000000001,0
0.97,0.78,0.46,0.55,0.11,0.66,0.09,0.04,0.0726,1
0.99,0.78,0.66,0.55,0.03,0.62,0.08,0.02,0.0186,0
0.62,0.49,0.67,0.86,0.09,0.69,0.09,0.01,0.062099999999999995,0
0.71,0.88,0.99,0.76,0.02,0.55,0.06,0.0,0.011000000000000001,0
0.84,0.73,0.55,0.91,0.14,0.82,0.09,0.04,0.1148,1
0.96,0.72,0.86,0.9,0.09,0.71,0.08,0.05,0.0639,1
0.71,0.6,0.48,0.95,0.04,0.82,0.09,0.0,0.032799999999999996,0
0.77,0.58,0.91,0.54,0.08,0.6,0.08,0.03,0.048,0
0.7,0.96,0.54,0.88,0.05,0.67,0.09,0.02,0.0335,0
0.95,0.46,0.73,0.66,0.07,0.81,0.09,0.01,0.05670000000000001,1
0.67,0.84,0.59,0.72,0.02,0.56,0.1,0.0,0.011200000000000002,0
0.8,0.48,0.53,0.66,0.07,0.54,0.1,0.02,0.03780000000000001,0
0.95,0.96,0.99,0.9,0.08,0.74,0.08,0.0,0.0592,0
0.86,0.85,0.97,0.72,0.07,0.5,0.1,0.02,0.035,0
0.7,0.96,0.5,0.88,0.08,0.74,0.05,0.0,0.0592,0
0.63,0.75,0.69,0.82,0.02,0.5,0.07,0.0,0.01,0
0.74,0.7,0.42,0.51,0.17,0.8,0.02,0.09,0.136,1
0.76,0.71,0.41,0.59,0.06,0.78,0.05,0.02,0.0468,0
0.89,0.95,0.89,0.68,0.14,0.74,0.07,0.03,0.10360000000000001,0
0.72,0.78,0.53,0.89,0.01,0.63,0.04,0.0,0.0063,0
0.8,0.75,0.95,0.58,0.0,0.58,0.07,0.01,0.0,0
0.96,0.92,0.68,0.64,0.1,0.85,0.07,0.03,0.085,1
0.78,0.55,0.44,0.92,0.11,0.66,0.07,0.01,0.0726,0
0.96,0.52,0.83,0.73,0.13,0.9,0.06,0.04,0.117,1
0.79,0.56,0.85,0.61,0.11,0.76,0.07,0.03,0.08360000000000001,1
0.75,0.79,0.45,0.71,0.06,0.72,0.08,0.03,0.043199999999999995,0
0.69,0.89,0.47,0.67,0.1,0.82,0.07,0.05,0.082,1
0.87,0.78,0.78,0.51,0.05,0.58,0.09,0.0,0.028999999999999998,0
0.68,0.57,0.78,0.64,0.03,0.68,0.08,0.02,0.0204,0
0.76,0.71,0.83,0.91,0.08,0.59,0.07,0.02,0.0472,0
0.74,0.52,0.68,0.88,0.07,0.86,0.06,0.02,0.060200000000000004,1
0.89,0.91,0.78,0.58,0.06,0.68,0.1,0.0,0.0408,0
0.87,0.65,0.83,0.71,0.08,0.75,0.07,0.0,0.06,1
0.72,0.85,0.66,0.66,0.13,0.96,0.07,0.03,0.1248,1
0.78,0.55,0.55,0.63,0.02,0.74,0.1,0.01,0.0148,0
0.64,0.66,0.66,0.8,0.09,0.7,0.08,0.02,0.063,0
0.52,0.65,0.78,0.9,0.0,0.87,0.07,0.0,0.0,0
0.59,0.72,0.79,0.56,0.0,0.51,0.1,0.0,0.0,0
0.64,0.47,0.4,0.96,0.07,0.64,0.08,0.02,0.044800000000000006,0
0.65,0.51,0.84,0.84,0.05,0.69,0.09,0.03,0.034499999999999996,0
0.66,0.58,0.9,0.83,0.06,0.6,0.09,0.0,0.036,0
0.68,0.59,0.72,0.52,0.06,0.69,0.09,0.03,0.04139999999999999,0
0.6,0.53,0.95,0.51,0.1,0.63,0.05,0.03,0.063,0
0.97,0.96,0.89,0.94,0.12,0.73,0.05,0.02,0.0876,0
0.54,0.87,0.78,0.76,0.09,0.61,0.06,0.02,0.0549,0
0.54,0.51,0.93,0.94,0.12,0.63,0.09,0.05,0.0756,1
0.63,0.56,0.66,0.51,0.1,0.81,0.08,0.01,0.08100000000000002,0
0.99,0.63,0.56,0.9,0.08,0.76,0.08,0.05,0.0608,1
0.75,0.71,0.99,0.54,0.12,0.65,0.07,0.06,0.078,1
0.57,0.62,0.54,0.7,0.04,0.63,0.1,0.0,0.0252,0
0.54,0.57,0.61,0.56,0.04,0.8,0.05,0.01,0.032,0
0.56,0.87,0.96,0.74,0.13,0.76,0.07,0.05,0.0988,1
0.65,0.45,0.58,0.94,0.04,0.58,0.1,0.0,0.0232,0
0.63,0.82,0.67,0.5,0.09,0.67,0.08,0.03,0.0603,0
0.86,0.65,0.62,0.58,0.09,0.69,0.09,0.0,0.062099999999999995,0
0.9,0.78,0.75,0.51,0.09,0.6,0.08,0.03,0.054,0
0.53,0.57,0.88,0.52,0.14,0.78,0.08,0.02,0.10920000000000002,0
0.85,0.89,0.78,0.93,0.08,0.73,0.06,0.04,0.0584,1
0.97,0.95,0.87,0.86,0.18,0.88,0.04,0.04,0.15839999999999999,1
0.66,0.85,0.88,0.93,0.02,0.62,0.08,0.0,0.0124,0
0.96,0.95,0.98,0.53,0.09,0.62,0.06,0.03,0.055799999999999995,0
0.85,0.67,0.59,0.7,0.06,0.71,0.1,0.0,0.0426,0
0.55,0.45,0.86,0.75,0.08,0.72,0.08,0.01,0.0576,0
0.65,0.67,0.48,0.93,0.0,0.53,0.1,0.02,0.0,0
0.78,0.72,0.92,0.86,0.09,0.76,0.06,0.03,0.0684,1
0.85,0.76,0.62,0.63,0.12,0.89,0.07,0.06,0.10679999999999999,1
0.87,0.52,0.84,0.95,0.05,0.8,0.08,0.02,0.04000000000000001,1
0.86,0.99,0.46,0.59,0.06,0.51,0.09,0.0,0.0306,0
0.97,0.7,0.7,0.75,0.05,0.77,0.06,0.02,0.038500000000000006,1
0.97,0.58,0.99,0.59,0.1,0.7,0.05,0.03,0.06999999999999999,0
0.59,0.68,0.9,0.86,0.0,0.54,0.1,0.0,0.0,0
0.9,0.92,0.5,0.67,0.02,0.5,0.06,0.02,0.01,0
0.85,0.73,0.79,0.76,0.08,0.74,0.06,0.03,0.0592,0
0.78,0.48,0.56,0.66,0.09,0.77,0.05,0.03,0.0693,0
0.63,0.62,0.75,0.59,0.07,0.62,0.08,0.01,0.0434,0
0.53,0.58,0.65,0.6,0.08,0.59,0.08,0.04,0.0472,1
0.93,0.71,0.75,0.96,0.02,0.59,0.09,0.0,0.0118,0
0.91,0.85,0.57,0.73,0.0,0.67,0.08,0.0,0.0,0
0.85,0.91,0.93,0.68,0.13,0.86,0.04,0.06,0.1118,1
0.99,0.47,0.7,0.93,0.0,0.52,0.1,0.0,0.0,0
0.94,0.74,0.88,0.65,0.1,0.65,0.06,0.05,0.065,1
0.62,0.8,0.74,0.72,0.0,0.53,0.08,0.01,0.0,0
0.95,0.67,0.8,0.61,0.11,0.7,0.07,0.01,0.077,0
0.67,0.62,0.67,0.68,0.06,0.61,0.1,0.03,0.0366,0
0.82,0.9,0.65,0.74,0.13,0.66,0.09,0.02,0.0858,0
0.7,0.91,0.45,0.52,0.12,0.87,0.03,0.04,0.10439999999999999,1
0.65,0.84,0.73,0.62,0.05,0.5,0.1,0.03,0.025,0
0.64,0.54,0.67,0.7,0.03,0.52,0.09,0.02,0.0156,0
0.54,0.56,0.83,0.71,0.07,0.66,0.07,0.02,0.046200000000000005,0
0.55,0.97,0.86,0.96,0.05,0.72,0.06,0.01,0.036,0
0.87,0.85,0.48,0.78,0.0,0.7,0.08,0.02,0.0,0
0.52,0.52,0.68,0.98,0.03,0.61,0.08,0.04,0.0183,1
0.97,0.76,0.73,0.92,0.04,0.69,0.09,0.02,0.0276,0
0.61,0.61,0.51,0.74,0.03,0.5,0.07,0.0,0.015,0
0.85,0.85,0.55,0.72,0.09,0.6,0.06,0.0,0.054,0
0.82,0.89,0.46,0.61,0.14,0.66,0.08,0.03,0.09240000000000001,0
0.85,0.58,0.7,0.98,0.16,0.86,0.06,0.07,0.1376,1
0.82,0.81,0.72,0.72,0.1,0.74,0.09,0.03,0.074,0
0.8,0.53,0.92,0.54,0.03,0.63,0.06,0.04,0.0189,1
0.7,0.7,0.46,0.78,0.11,0.71,0.06,0.04,0.0781,1
0.76,0.92,0.42,0.54,0.0,0.56,0.06,0.01,0.0,0
0.76,0.95,0.59,0.88,0.05,0.66,0.08,0.0,0.033,0
0.57,0.68,0.44,0.84,0.05,0.65,0.06,0.01,0.0325,0
0.86,0.67,0.42,0.84,0.0,0.54,0.1,0.01,0.0,0
0.81,0.75,0.86,0.66,0.09,0.63,0.1,0.02,0.0567,0
0.75,0.83,0.77,0.79,0.03,0.64,0.1,0.0,0.0192,0
0.51,0.88,0.54,0.51,0.08,0.59,0.06,0.03,0.0472,0
0.61,0.46,0.74,0.64,0.04,0.7,0.09,0.0,0.027999999999999997,0
0.71,0.94,0.95,0.72,0.04,0.58,0.1,0.0,0.0232,0
0.66,0.62,0.62,0.91,0.01,0.5,0.09,0.0,0.005,0
0.56,0.6,0.72,0.75,0.05,0.63,0.09,0.03,0.0315,0
0.92,0.73,0.41,0.6,0.11,0.79,0.05,0.06,0.0869,1
0.53,0.55,0.75,0.73,0.08,0.75,0.05,0.04,0.06,1
0.86,0.46,0.6,0.58,0.08,0.58,0.08,0.0,0.0464,0
0.87,0.58,0.53,0.63,0.1,0.63,0.08,0.02,0.063,0
0.81,0.48,0.53,0.73,0.06,0.73,0.08,0.03,0.0438,0
0.6,0.83,0.98,0.56,0.03,0.66,0.09,0.0,0.0198,0
0.5,0.78,0.81,0.59,0.13,0.68,0.1,0.05,0.0884,1
0.74,0.97,0.5,0.82,0.05,0.54,0.09,0.01,0.027000000000000003,0
0.91,0.9,0.43,0.82,0.16,0.81,0.05,0.03,0.12960000000000002,1
0.73,0.83,0.86,0.95,0.1,0.53,0.09,0.04,0.053000000000000005,1
0.92,0.53,0.91,0.76,0.05,0.5,0.08,0.0,0.025,0
0.66,0.84,0.69,0.57,0.01,0.73,0.1,0.0,0.0073,0
0.57,0.85,0.96,0.63,0.08,0.65,0.06,0.03,0.052000000000000005,0
0.94,0.51,0.75,0.56,0.07,0.66,0.1,0.0,0.046200000000000005,0
0.76,0.95,0.59,0.67,0.14,0.76,0.08,0.04,0.10640000000000001,1
0.67,0.61,0.91,0.75,0.01,0.68,0.07,0.0,0.0068000000000000005,0
0.76,0.67,0.55,0.9,0.12,0.66,0.1,0.03,0.0792,0
0.71,0.89,0.73,0.64,0.15,0.76,0.06,0.04,0.11399999999999999,1
0.65,0.55,0.84,0.82,0.02,0.63,0.07,0.0,0.0126,0
0.51,0.66,0.47,0.6,0.09,0.67,0.06,0.01,0.0603,0
0.54,0.62,0.84,0.68,0.12,0.58,0.1,0.03,0.0696,0
0.67,0.93,0.59,0.91,0.14,0.76,0.07,0.04,0.10640000000000001,1
0.52,0.72,0.6,0.67,0.11,0.76,0.1,0.06,0.08360000000000001,1
0.76,0.6,0.79,0.71,0.15,0.76,0.07,0.03,0.11399999999999999,1
0.66,0.86,0.69,0.85,0.07,0.62,0.1,0.01,0.0434,0
0.65,0.48,0.75,0.67,0.05,0.69,0.07,0.01,0.034499999999999996,0
0.55,0.8,0.44,0.67,0.14,0.8,0.08,0.07,0.11200000000000002,1
0.56,0.66,0.6,0.71,0.0,0.68,0.07,0.0,0.0,0
0.99,0.55,0.77,0.74,0.06,0.81,0.05,0.0,0.048600000000000004,1
0.63,0.65,0.62,0.93,0.02,0.66,0.09,0.01,0.013200000000000002,0
0.87,0.84,0.58,0.8,0.08,0.72,0.08,0.02,0.0576,0
0.89,0.85,0.49,0.58,0.1,0.63,0.09,0.03,0.063,0
0.64,0.6,0.66,0.99,0.09,0.55,0.08,0.03,0.0495,0
0.96,0.86,0.74,0.87,0.09,0.78,0.08,0.0,0.0702,1
0.96,0.99,0.52,0.68,0.1,0.81,0.06,0.03,0.08100000000000002,1
0.97,0.53,0.48,0.74,0.12,0.84,0.05,0.06,0.10079999999999999,1
0.82,0.79,0.56,0.64,0.05,0.59,0.09,0.03,0.0295,0
0.92,0.78,0.7,0.54,0.06,0.62,0.08,0.03,0.0372,0
0.76,0.53,0.81,0.6,0.01,0.5,0.1,0.04,0.005,1
0.78,0.57,0.83,0.62,0.06,0.5,0.08,0.0,0.03,0
0.86,0.5,0.84,0.83,0.0,0.58,0.08,0.0,0.0,0
0.54,0.48,0.63,0.57,0.11,0.84,0.07,0.01,0.0924,0
0.78,0.9,0.81,0.74,0.12,0.69,0.05,0.07,0.08279999999999998,1
0.81,0.72,0.9,0.76,0.02,0.79,0.07,0.0,0.0158,0
0.55,0.55,0.92,0.6,0.11,0.73,0.04,0.04,0.0803,1
0.51,0.78,0.58,0.67,0.05,0.59,0.1,0.01,0.0295,0
0.55,0.79,0.97,0.59,0.03,0.63,0.09,0.0,0.0189,0
0.95,0.49,0.88,0.82,0.09,0.79,0.03,0.01,0.0711,1
0.92,0.83,0.97,0.85,0.0,0.7,0.07,0.0,0.0,0
0.53,0.55,0.69,0.66,0.03,0.7,0.06,0.0,0.020999999999999998,0
0.78,0.56,0.44,0.98,0.08,0.52,0.1,0.0,0.041600000000000005,0
0.74,0.87,0.47,0.54,0.16,0.74,0.04,0.05,0.1184,1
0.58,0.63,0.76,0.72,0.0,0.62,0.04,0.0,0.0,0
0.52,0.57,0.86,0.52,0.0,0.62,0.1,0.01,0.0,0
0.75,0.48,0.75,0.88,0.04,0.66,0.09,0.03,0.026400000000000003,0
0.97,0.58,0.64,0.86,0.06,0.69,0.09,0.0,0.04139999999999999,0
0.92,0.88,0.84,0.59,0.12,0.7,0.08,0.07,0.08399999999999999,1
0.76,0.46,0.88,0.76,0.13,0.63,0.1,0.05,0.0819,1
0.85,0.52,0.44,0.56,0.11,0.67,0.05,0.04,0.0737,1
0.81,0.66,0.72,0.98,0.05,0.61,0.05,0.02,0.0305,0
0.5,0.95,0.61,0.78,0.14,0.73,0.08,0.01,0.10220000000000001,0
0.65,0.57,0.86,0.98,0.05,0.8,0.06,0.01,0.04000000000000001,1
0.97,0.65,0.81,0.88,0.1,0.68,0.08,0.05,0.068,1
0.6,0.65,0.64,0.55,0.08,0.6,0.09,0.0,0.048,0
0.75,0.72,0.82,0.58,0.09,0.84,0.09,0.02,0.0756,1
0.89,0.77,0.89,0.57,0.12,0.55,0.1,0.02,0.066,0
0.5,0.73,0.68,0.63,0.1,0.57,0.09,0.06,0.056999999999999995,1
0.75,0.81,0.84,0.87,0.11,0.77,0.08,0.07,0.0847,1
0.77,0.66,0.91,0.58,0.04,0.5,0.08,0.0,0.02,0
0.58,0.7,0.95,0.6,0.02,0.54,0.05,0.04,0.0108,1
0.93,0.55,0.69,0.6,0.11,0.67,0.08,0.02,0.0737,0
0.71,0.55,0.87,0.89,0.07,0.61,0.1,0.02,0.0427,0
0.57,0.89,0.9,0.84,0.11,0.62,0.1,0.03,0.0682,0
0.98,0.78,0.69,0.6,0.06,0.67,0.05,0.03,0.0402,0
0.91,0.63,0.94,0.85,0.11,0.72,0.07,0.0,0.07919999999999999,0
0.76,0.92,0.83,0.52,0.06,0.6,0.1,0.05,0.036,1
0.88,0.81,0.94,0.94,0.06,0.53,0.09,0.01,0.0318,0
0.68,0.58,0.85,0.68,0.12,0.69,0.07,0.01,0.08279999999999998,0
0.74,0.73,0.7,0.57,0.12,0.67,0.06,0.02,0.0804,0
0.87,0.63,0.73,0.77,0.08,0.71,0.07,0.0,0.056799999999999996,0
0.7,0.81,0.67,0.5,0.05,0.6,0.06,0.0,0.03,0
0.73,0.65,0.49,0.89,0.06,0.63,0.07,0.04,0.0378,1
0.73,0.68,0.43,0.79,0.07,0.75,0.1,0.0,0.052500000000000005,0
0.68,0.7,0.72,0.9,0.04,0.78,0.04,0.0,0.031200000000000002,0
0.99,0.85,0.95,0.87,0.1,0.72,0.08,0.04,0.072,1
0.96,0.56,0.97,0.6,0.05,0.52,0.1,0.04,0.026000000000000002,1
0.51,0.92,0.97,0.78,0.14,0.61,0.09,0.03,0.0854,0
0.63,0.63,0.96,0.8,0.0,0.71,0.1,0.0,0.0,0
0.81,0.91,0.56,0.59,0.05,0.67,0.06,0.04,0.0335,1
0.91,0.93,0.5,0.84,0.13,0.7,0.06,0.06,0.091,1
0.81,0.74,0.46,0.89,0.15,0.85,0.06,0.05,0.1275,1
0.77,0.59,0.56,0.78,0.03,0.85,0.04,0.04,0.0255,1
0.97,0.47,0.67,0.86,0.06,0.61,0.07,0.02,0.0366,0
0.88,0.93,0.56,0.51,0.11,0.78,0.07,0.05,0.0858,1
0.89,0.57,0.8,0.97,0.09,0.77,0.09,0.0,0.0693,1
0.91,0.53,0.49,0.5,0.07,0.53,0.09,0.0,0.03710000000000001,0
0.96,0.57,0.65,0.81,0.11,0.71,0.09,0.03,0.0781,0
0.89,0.6,0.45,0.73,0.08,0.7,0.1,0.05,0.055999999999999994,1
0.62,0.95,0.56,0.51,0.09,0.76,0.02,0.03,0.0684,0
0.61,0.58,0.55,0.52,0.13,0.73,0.08,0.04,0.0949,1
0.57,0.52,0.78,0.58,0.04,0.59,0.05,0.0,0.0236,0
0.64,0.98,0.9,0.98,0.06,0.59,0.08,0.01,0.035399999999999994,0
0.75,0.63,0.65,0.73,0.05,0.59,0.1,0.02,0.0295,0
0.61,0.76,0.43,0.61,0.03,0.59,0.1,0.02,0.017699999999999997,0
0.92,0.79,0.59,0.83,0.07,0.68,0.06,0.07,0.04760000000000001,1
0.95,0.67,0.95,0.83,0.05,0.79,0.05,0.0,0.03950000000000001,1
0.76,0.65,0.88,0.72,0.09,0.86,0.06,0.02,0.0774,1
0.67,0.62,0.95,0.68,0.08,0.83,0.1,0.02,0.0664,1
0.94,0.92,0.8,0.81,0.1,0.61,0.09,0.06,0.061,1
0.85,0.58,0.5,0.98,0.09,0.91,0.08,0.02,0.0819,1
0.98,0.6,0.62,0.77,0.11,0.76,0.08,0.0,0.08360000000000001,1
0.76,0.68,0.72,0.75,0.02,0.5,0.06,0.02,0.01,0
0.58,0.93,0.7,0.98,0.08,0.65,0.09,0.0,0.052000000000000005,0
0.88,0.96,0.46,0.94,0.17,0.85,0.05,0.07,0.14450000000000002,1
0.5,0.76,0.61,0.61,0.03,0.64,0.08,0.0,0.0192,0
0.56,0.55,0.44,0.92,0.18,0.7,0.04,0.07,0.126,1
0.75,0.89,0.76,0.8,0.06,0.66,0.06,0.02,0.0396,0
0.56,0.55,0.4,0.6,0.06,0.67,0.08,0.03,0.0402,0
0.56,0.48,0.45,0.89,0.06,0.66,0.05,0.0,0.0396,0
0.57,0.7,0.84,0.99,0.0,0.56,0.05,0.02,0.0,0
0.65,0.9,0.86,0.53,0.03,0.57,0.1,0.01,0.017099999999999997,0
0.52,0.49,0.43,0.67,0.08,0.66,0.07,0.02,0.05280000000000001,0
0.94,0.8,0.69,0.78,0.07,0.7,0.07,0.0,0.049,0
0.59,0.77,0.69,0.96,0.02,0.71,0.07,0.02,0.014199999999999999,0
0.99,0.58,0.56,0.88,0.13,0.91,0.04,0.04,0.1183,1
0.56,0.76,0.99,0.96,0.08,0.75,0.1,0.01,0.06,1
0.7,0.51,0.95,0.8,0.05,0.68,0.1,0.02,0.034,0
0.86,0.54,0.63,0.77,0.18,0.79,0.09,0.03,0.1422,1
0.8,0.46,0.7,0.76,0.01,0.61,0.1,0.03,0.0061,0
0.72,0.54,0.67,0.79,0.01,0.58,0.1,0.0,0.0058,0
0.76,0.79,0.84,0.98,0.05,0.69,0.1,0.02,0.034499999999999996,0
0.71,0.65,0.82,0.91,0.08,0.5,0.09,0.02,0.04,0
0.88,0.84,0.43,0.6,0.1,0.78,0.06,0.01,0.07800000000000001,0
0.76,0.86,0.78,0.63,0.04,0.61,0.06,0.01,0.0244,0
0.98,0.52,0.58,0.53,0.0,0.51,0.08,0.0,0.0,0
0.53,0.9,0.63,0.85,0.1,0.66,0.1,0.03,0.066,0
0.73,0.62,0.46,0.5,0.04,0.57,0.07,0.0,0.022799999999999997,0
0.72,0.53,0.85,0.93,0.06,0.91,0.07,0.04,0.0546,1
0.97,0.98,0.92,0.88,0.1,0.66,0.08,0.02,0.066,0
0.68,0.85,0.87,0.86,0.12,0.74,0.07,0.07,0.08879999999999999,1
0.91,0.74,0.92,0.82,0.05,0.57,0.08,0.02,0.028499999999999998,0
0.52,0.48,0.48,0.7,0.12,0.81,0.02,0.04,0.09720000000000001,1
0.76,0.79,0.61,0.73,0.07,0.55,0.07,0.02,0.038500000000000006,0
0.52,0.58,0.93,0.89,0.0,0.7,0.07,0.0,0.0,0
0.77,0.58,0.41,0.99,0.01,0.64,0.08,0.0,0.0064,0
0.66,0.97,0.66,0.62,0.02,0.65,0.09,0.02,0.013000000000000001,0
0.8,0.92,0.55,0.98,0.04,0.7,0.09,0.0,0.027999999999999997,0
0.59,0.81,0.44,0.83,0.08,0.65,0.05,0.0,0.052000000000000005,0
0.98,0.64,0.51,0.87,0.13,0.8,0.04,0.06,0.10400000000000001,1
0.71,0.73,0.91,0.78,0.0,0.57,0.1,0.0,0.0,0
0.79,0.67,0.65,0.85,0.11,0.65,0.06,0.09,0.07150000000000001,1
0.98,0.91,0.54,0.89,0.16,0.67,0.1,0.06,0.1072,1
0.7,0.65,0.42,0.96,0.17,0.87,0.05,0.08,0.1479,1
0.85,0.75,0.48,0.54,0.1,0.82,0.08,0.05,0.082,1
0.72,0.76,0.98,0.69,0.0,0.81,0.06,0.0,0.0,0
0.87,0.85,0.67,0.78,0.01,0.58,0.08,0.0,0.0058,0
0.61,0.51,0.78,0.6,0.1,0.66,0.1,0.0,0.066,0
0.74,0.57,0.75,0.57,0.07,0.61,0.06,0.04,0.0427,1
0.69,0.67,0.64,0.77,0.03,0.5,0.08,0.02,0.015,0
0.98,0.52,0.8,0.98,0.0,0.63,0.1,0.03,0.0,0
0.98,0.56,0.67,0.9,0.02,0.64,0.07,0.0,0.0128,0
0.91,0.8,0.86,0.67,0.11,0.67,0.07,0.04,0.0737,1
0.56,0.6,0.94,0.79,0.08,0.81,0.06,0.05,0.06480000000000001,1
0.78,0.7,0.6,0.63,0.12,0.63,0.1,0.02,0.0756,0
0.97,0.73,0.68,0.58,0.15,0.65,0.09,0.06,0.0975,1
0.78,0.73,0.64,0.59,0.03,0.71,0.07,0.01,0.0213,0
0.62,0.5,0.69,0.74,0.1,0.8,0.07,0.02,0.08000000000000002,0
0.52,0.81,0.78,0.76,0.02,0.57,0.07,0.0,0.011399999999999999,0
0.51,0.77,0.96,0.51,0.05,0.5,0.1,0.03,0.025,0
0.65,0.75,0.5,0.52,0.03,0.61,0.07,0.0,0.0183,0
0.79,0.9,0.58,0.78,0.12,0.65,0.1,0.02,0.078,0
0.87,0.85,0.5,0.86,0.05,0.86,0.1,0.0,0.043000000000000003,1
0.55,0.62,0.64,0.76,0.09,0.83,0.02,0.02,0.07469999999999999,0
0.94,0.82,0.4,0.53,0.11,0.68,0.1,0.03,0.0748,0
0.56,0.91,0.71,0.84,0.13,0.74,0.07,0.04,0.09620000000000001,1
0.54,0.75,0.6,0.76,0.09,0.76,0.09,0.0,0.0684,0
0.56,0.6,0.84,0.68,0.15,0.76,0.09,0.03,0.11399999999999999,0
0.83,0.84,0.52,0.59,0.05,0.64,0.05,0.0,0.032,0
0.81,0.95,0.73,0.75,0.12,0.82,0.06,0.06,0.09839999999999999,1
0.98,0.81,0.56,0.56,0.1,0.83,0.03,0.0,0.083,1
0.62,0.58,0.9,0.76,0.02,0.77,0.04,0.0,0.0154,0
0.79,0.83,0.94,0.79,0.12,0.79,0.09,0.04,0.0948,1
0.74,0.48,0.86,0.61,0.1,0.77,0.08,0.01,0.07700000000000001,0
0.7,0.74,0.58,0.89,0.03,0.69,0.04,0.01,0.020699999999999996,0
0.7,0.97,0.49,0.54,0.0,0.59,0.06,0.0,0.0,0
0.77,0.77,0.81,0.62,0.07,0.71,0.09,0.03,0.0497,0
0.97,0.8,0.98,0.9,0.05,0.59,0.1,0.02,0.0295,0
0.69,0.74,0.48,0.53,0.07,0.53,0.1,0.01,0.03710000000000001,0
0.83,0.58,0.9,0.51,0.07,0.69,0.08,0.04,0.0483,1
0.54,0.67,0.5,0.86,0.14,0.9,0.04,0.03,0.12600000000000003,0
0.67,0.92,0.77,0.83,0.04,0.6,0.08,0.0,0.024,0
0.88,0.72,0.7,0.99,0.1,0.75,0.08,0.05,0.07500000000000001,1
0.92,0.51,0.41,0.55,0.0,0.51,0.09,0.02,0.0,0
0.6,0.86,0.63,0.75,0.02,0.7,0.08,0.01,0.013999999999999999,0
0.66,0.54,0.81,0.6,0.03,0.6,0.1,0.01,0.018,0
0.97,0.48,0.86,0.91,0.03,0.77,0.06,0.03,0.0231,0
0.94,0.88,0.44,0.5,0.11,0.64,0.05,0.04,0.0704,1
0.71,0.82,0.89,0.83,0.07,0.84,0.06,0.02,0.058800000000000005,1
0.86,0.57,0.69,0.7,0.11,0.81,0.06,0.04,0.08910000000000001,1
0.69,0.65,0.78,0.59,0.01,0.55,0.08,0.0,0.0055000000000000005,0
0.97,0.77,0.74,0.54,0.09,0.63,0.07,0.02,0.0567,0
0.97,0.84,0.92,0.75,0.05,0.6,0.06,0.0,0.03,0
0.97,0.72,0.98,0.93,0.14,0.87,0.06,0.04,0.1218,1
0.95,0.67,0.96,0.68,0.02,0.5,0.1,0.0,0.01,0
0.55,0.76,0.87,0.7,0.0,0.64,0.09,0.01,0.0,0
0.83,0.92,0.56,0.83,0.05,0.5,0.09,0.0,0.025,0
0.63,0.49,0.7,0.78,0.0,0.5,0.08,0.0,0.0,0
0.97,0.7,0.41,0.87,0.09,0.53,0.09,0.02,0.0477,0
0.72,0.83,0.55,0.64,0.1,0.64,0.09,0.04,0.064,1
0.69,0.7,0.6,0.89,0.1,0.6,0.09,0.03,0.06,0
0.62,0.47,0.69,0.65,0.0,0.51,0.1,0.0,0.0,0
0.96,0.68,0.91,0.67,0.11,0.63,0.06,0.02,0.0693,0
0.93,0.97,0.4,0.98,0.1,0.69,0.1,0.03,0.06899999999999999,0
0.9,0.78,0.53,0.5,0.11,0.63,0.08,0.06,0.0693,1
0.81,0.78,0.55,0.6,0.12,0.63,0.1,0.02,0.0756,0
0.75,0.64,0.94,0.85,0.03,0.86,0.07,0.0,0.0258,0
0.99,0.99,0.48,0.81,0.05,0.6,0.04,0.0,0.03,0
0.63,0.74,0.88,0.77,0.08,0.5,0.06,0.08,0.04,1
0.85,0.86,0.47,0.55,0.13,0.82,0.07,0.02,0.1066,0
0.57,0.64,0.48,0.56,0.0,0.56,0.07,0.01,0.0,0
0.89,0.85,0.73,0.89,0.09,0.6,0.08,0.04,0.054,1
0.71,0.62,0.84,0.73,0.04,0.54,0.08,0.0,0.0216,0
0.71,0.82,0.72,0.59,0.05,0.71,0.01,0.0,0.0355,0
0.65,0.64,0.61,0.79,0.04,0.67,0.08,0.03,0.0268,0
0.76,0.5,0.69,0.66,0.09,0.63,0.09,0.01,0.0567,0
